city_name,record_date,AVERAGE_CONFIDENCE,AVERAGE_SPEED_DIFF,AVERAGE_FREE_FLOW_SPEED,AVERAGE_TIME_DIFF,AVERAGE_FREE_FLOW_TIME,AVERAGE_TEMPERATURE,AVERAGE_ATMOSP_PRESSURE,AVERAGE_HUMIDITY,AVERAGE_WIND_SPEED,AVERAGE_CLOUDINESS,AVERAGE_RAIN
Braga,2018-08-01 01:00:00,0.61,Low,40.1,0.3,66.0,14.0,1017.0,100.0,1.0,0.0,0.0
Braga,2018-08-01 00:00:00,0.67,None,40.5,0.0,71.1,14.0,1017.0,93.0,0.0,0.0,0.0
Braga,2018-07-31 23:00:00,0.76,None,40.3,0.0,66.9,16.0,1018.0,87.0,0.0,0.0,0.0
Braga,2018-07-31 22:00:00,0.81,None,42.1,0.0,50.1,17.0,1018.0,82.0,3.0,0.0,0.0
Braga,2018-07-31 21:00:00,0.77,Low,37.1,1.6,66.0,17.0,1018.0,82.0,5.0,0.0,0.0
Braga,2018-07-31 20:00:00,0.87,Low,40.4,0.5,65.7,18.0,1018.0,77.0,4.0,0.0,0.0
Braga,2018-07-31 18:00:00,0.9,Very_High,40.3,51.1,64.4,21.0,1018.0,60.0,6.0,0.0,0.0
Braga,2018-07-31 17:00:00,0.86,Very_High,40.4,64.5,63.4,21.0,1018.0,68.0,6.0,0.0,0.0
Braga,2018-07-31 16:00:00,0.89,High,40.4,41.5,65.7,22.0,1018.0,64.0,7.0,20.0,0.0
Braga,2018-07-31 14:00:00,0.88,High,41.2,19.9,64.0,22.0,1019.0,68.0,6.0,20.0,0.0
Braga,2018-07-31 13:00:00,0.91,High,38.0,19.4,65.5,23.0,1019.0,69.0,5.0,40.0,0.0
Braga,2018-07-31 12:00:00,0.9,High,39.2,21.1,65.0,22.0,1019.0,73.0,4.0,40.0,0.0
Braga,2018-07-31 11:00:00,0.86,Medium,39.3,8.7,63.7,22.0,1019.0,78.0,4.0,40.0,0.0
Braga,2018-07-31 10:00:00,0.93,High,39.2,14.2,66.0,20.0,1020.0,88.0,4.0,75.0,0.0
Braga,2018-07-31 08:00:00,0.86,High,39.2,14.9,62.5,19.0,1019.0,93.0,3.0,75.0,0.0
Braga,2018-07-31 07:00:00,0.72,Low,40.4,4.8,63.4,19.0,1019.0,93.0,2.0,75.0,0.0
Braga,2018-07-31 06:00:00,0.68,None,43.8,0.0,52.2,19.0,1018.0,93.0,1.0,75.0,0.0
Braga,2018-07-31 05:00:00,0.52,None,45.7,0.0,67.3,18.0,1018.0,93.0,1.0,75.0,0.0
Braga,2018-07-31 04:00:00,0.5,None,43.3,0.0,65.6,18.0,1018.0,93.0,1.0,75.0,0.0
Braga,2018-07-31 03:00:00,0.54,None,41.3,0.0,53.7,19.0,1018.0,93.0,1.0,75.0,0.0
Braga,2018-07-31 01:00:00,0.59,None,44.2,0.0,55.6,19.0,1019.0,100.0,2.0,75.0,0.0
Braga,2018-07-31 00:00:00,0.67,None,40.6,0.0,66.6,19.0,1020.0,100.0,1.0,75.0,0.0
Braga,2018-07-30 23:00:00,0.75,Low,40.4,3.3,63.4,20.0,1019.0,94.0,1.0,75.0,0.0
Braga,2018-07-30 22:00:00,0.77,Low,40.5,1.0,66.8,20.0,1020.0,94.0,1.0,75.0,0.0
Braga,2018-07-30 20:00:00,0.85,Medium,40.1,8.0,64.0,21.0,1019.0,88.0,2.0,75.0,0.0
Braga,2018-07-30 19:00:00,0.87,High,40.5,31.6,64.6,21.0,1019.0,88.0,3.0,75.0,0.0
Braga,2018-07-30 18:00:00,0.85,Very_High,40.4,83.6,63.4,21.0,1019.0,88.0,3.0,75.0,0.0
Braga,2018-07-30 17:00:00,0.86,Very_High,40.4,60.2,63.4,22.0,1019.0,83.0,3.0,75.0,0.0
Braga,2018-07-30 16:00:00,0.88,Very_High,40.4,37.0,65.7,21.0,1019.0,88.0,3.0,75.0,0.0
Braga,2018-07-30 15:00:00,0.88,Very_High,39.2,43.5,62.5,20.0,1019.0,94.0,3.0,75.0,0.0
Braga,2018-07-30 14:00:00,0.86,High,39.2,26.6,62.5,22.0,1019.0,78.0,5.0,75.0,0.0
Braga,2018-07-30 13:00:00,0.84,High,40.4,10.6,63.4,22.0,1019.0,78.0,5.0,75.0,0.0
Braga,2018-07-30 12:00:00,0.86,High,39.2,22.8,62.5,23.0,1019.0,69.0,4.0,40.0,0.0
Braga,2018-07-30 11:00:00,0.9,High,39.2,15.6,63.4,22.0,1019.0,73.0,4.0,75.0,0.0
Braga,2018-07-30 10:00:00,0.83,High,40.4,7.3,65.7,21.0,1019.0,73.0,4.0,75.0,0.0
Braga,2018-07-30 08:00:00,0.86,Medium,40.4,7.6,65.7,21.0,1019.0,73.0,3.0,75.0,0.0
Braga,2018-07-30 06:00:00,0.67,None,44.9,0.0,59.0,20.0,1018.0,72.0,3.0,75.0,0.0
Braga,2018-07-30 05:00:00,0.55,None,45.9,0.0,64.1,20.0,1018.0,77.0,2.0,75.0,0.0
Braga,2018-07-30 03:00:00,0.56,Low,42.5,1.5,61.9,19.0,1019.0,82.0,2.0,75.0,0.0
Braga,2018-07-30 02:00:00,0.66,None,39.4,0.0,72.5,19.0,1019.0,82.0,1.0,75.0,0.0
Braga,2018-07-30 01:00:00,0.56,None,43.6,0.0,56.9,20.0,1019.0,77.0,0.0,75.0,0.0
Braga,2018-07-30 00:00:00,0.69,None,43.5,0.0,51.3,19.0,1020.0,82.0,2.0,75.0,0.0
Braga,2018-07-29 23:00:00,0.71,Low,40.4,2.8,63.4,20.0,1020.0,77.0,1.0,75.0,0.0
Braga,2018-07-29 22:00:00,0.76,Low,40.1,1.6,64.0,19.0,1020.0,82.0,1.0,75.0,0.0
Braga,2018-07-29 21:00:00,0.77,Low,40.7,0.1,67.0,19.0,1020.0,82.0,1.0,75.0,0.0
Braga,2018-07-29 20:00:00,0.8,None,38.9,0.0,65.8,20.0,1020.0,77.0,2.0,75.0,0.0
Braga,2018-07-29 19:00:00,0.81,None,40.1,0.0,64.0,20.0,1020.0,77.0,2.0,75.0,0.0
Braga,2018-07-29 18:00:00,0.86,Low,40.1,2.6,64.0,20.0,1019.0,72.0,3.0,75.0,0.0
Braga,2018-07-29 17:00:00,0.8,Medium,40.1,4.6,64.0,20.0,1019.0,72.0,3.0,75.0,0.0
Braga,2018-07-29 16:00:00,0.81,Medium,39.2,6.5,62.5,21.0,1019.0,60.0,3.0,75.0,0.0
Braga,2018-07-29 14:00:00,0.8,Low,40.4,3.9,63.4,21.0,1020.0,64.0,4.0,40.0,0.0
Braga,2018-07-29 13:00:00,0.78,None,37.3,0.0,64.3,21.0,1020.0,60.0,3.0,20.0,0.0
Braga,2018-07-29 11:00:00,0.84,Low,39.2,3.8,62.5,21.0,1019.0,60.0,2.0,20.0,0.0
Braga,2018-07-29 10:00:00,0.81,Low,39.2,0.9,62.5,21.0,1019.0,56.0,2.0,20.0,0.0
Braga,2018-07-29 07:00:00,0.57,Low,40.3,5.2,68.0,17.0,1018.0,82.0,3.0,75.0,0.0
Braga,2018-07-29 06:00:00,0.64,None,44.5,0.0,56.2,16.0,1017.0,87.0,3.0,90.0,0.0
Braga,2018-07-29 05:00:00,0.56,None,44.5,0.0,56.2,16.0,1018.0,87.0,3.0,90.0,0.0
Braga,2018-07-29 04:00:00,0.56,None,39.9,0.0,72.4,14.0,1018.0,100.0,1.0,75.0,0.0
Braga,2018-07-29 03:00:00,0.63,None,40.4,0.0,72.8,13.0,1018.0,93.0,1.0,40.0,0.0
Braga,2018-07-29 01:00:00,0.79,Low,40.4,2.7,64.3,14.0,1018.0,100.0,0.0,20.0,0.0
Braga,2018-07-29 00:00:00,0.79,Low,39.2,5.9,65.0,14.0,1018.0,100.0,0.0,75.0,0.0
Braga,2018-07-28 23:00:00,0.83,Medium,40.1,16.8,66.5,15.0,1018.0,93.0,1.0,0.0,0.0
Braga,2018-07-28 20:00:00,0.83,Low,39.0,4.4,63.5,17.0,1017.0,88.0,3.0,0.0,0.0
Braga,2018-07-28 18:00:00,0.87,Medium,40.4,12.5,63.4,19.0,1017.0,72.0,5.0,0.0,0.0
Braga,2018-07-28 17:00:00,0.88,Medium,41.8,4.5,57.9,21.0,1017.0,68.0,4.0,0.0,0.0
Braga,2018-07-28 16:00:00,0.87,Low,40.4,4.8,63.4,20.0,1017.0,77.0,4.0,20.0,0.0
Braga,2018-07-28 15:00:00,0.85,Medium,38.9,5.4,63.2,22.0,1017.0,73.0,4.0,20.0,0.0
Braga,2018-07-28 14:00:00,0.85,Low,39.2,0.1,62.5,21.0,1017.0,73.0,3.0,20.0,0.0
Braga,2018-07-28 13:00:00,0.85,Low,41.9,6.4,62.1,21.0,1017.0,73.0,4.0,20.0,0.0
Braga,2018-07-28 11:00:00,0.86,Medium,40.4,12.1,64.3,21.0,1017.0,73.0,3.0,20.0,0.0
Braga,2018-07-28 10:00:00,0.88,Medium,40.4,10.1,65.7,22.0,1017.0,73.0,2.0,20.0,0.0
Braga,2018-07-28 09:00:00,0.83,Low,40.4,2.3,63.4,21.0,1017.0,73.0,1.0,20.0,0.0
Braga,2018-07-28 08:00:00,0.75,None,40.4,0.0,64.3,20.0,1017.0,72.0,2.0,0.0,0.0
Braga,2018-07-28 07:00:00,0.69,None,40.8,0.0,68.2,18.0,1016.0,82.0,2.0,40.0,0.0
Braga,2018-07-28 06:00:00,0.61,None,40.8,0.0,63.5,17.0,1016.0,88.0,3.0,75.0,0.0
Braga,2018-07-28 05:00:00,0.63,None,41.8,0.0,61.5,17.0,1016.0,88.0,1.0,75.0,0.0
Braga,2018-07-28 04:00:00,0.53,None,44.6,0.0,57.6,16.0,1016.0,93.0,0.0,75.0,0.0
Braga,2018-07-28 03:00:00,0.65,None,43.9,0.0,52.9,16.0,1016.0,93.0,0.0,75.0,0.0
Braga,2018-07-28 02:00:00,0.64,None,41.7,0.0,60.5,15.0,1017.0,93.0,0.0,75.0,0.0
Braga,2018-07-28 01:00:00,0.74,None,41.5,0.0,58.3,15.0,1017.0,93.0,0.0,75.0,0.0
Braga,2018-07-28 00:00:00,0.79,None,40.4,0.0,63.4,15.0,1017.0,93.0,0.0,0.0,0.0
Braga,2018-07-27 23:00:00,0.83,None,40.4,0.0,65.7,16.0,1017.0,93.0,0.0,0.0,0.0
Braga,2018-07-27 22:00:00,0.82,Medium,40.4,7.7,64.3,17.0,1017.0,88.0,0.0,0.0,0.0
Braga,2018-07-27 21:00:00,0.84,Low,40.3,2.5,65.4,17.0,1017.0,88.0,1.0,0.0,0.0
Braga,2018-07-27 20:00:00,0.87,High,41.5,17.8,58.3,19.0,1017.0,77.0,1.0,0.0,0.0
Braga,2018-07-27 18:00:00,0.89,Very_High,40.4,73.0,63.4,21.0,1016.0,68.0,5.0,20.0,0.0
Braga,2018-07-27 17:00:00,0.9,Very_High,40.4,49.0,63.4,22.0,1016.0,68.0,4.0,20.0,0.0
Braga,2018-07-27 15:00:00,0.85,High,39.2,18.1,65.0,21.0,1016.0,77.0,3.0,20.0,0.0
Braga,2018-07-27 13:00:00,0.88,High,39.2,10.3,65.0,23.0,1015.0,49.0,3.0,20.0,0.0
Braga,2018-07-27 12:00:00,0.85,High,40.4,14.5,63.4,22.0,1016.0,64.0,3.0,20.0,0.0
Braga,2018-07-27 10:00:00,0.86,Medium,39.4,8.3,63.5,21.0,1016.0,72.5,2.0,57.5,0.0
Braga,2018-07-27 09:00:00,0.88,Medium,39.6,7.0,61.4,19.0,1016.0,88.0,1.0,40.0,0.0
Braga,2018-07-27 08:00:00,0.86,Medium,39.6,6.8,59.4,18.0,1015.0,93.0,1.0,90.0,0.0
Braga,2018-07-27 06:00:00,0.65,None,45.4,0.0,55.0,17.0,1015.0,100.0,1.0,75.0,0.0
Braga,2018-07-27 05:00:00,0.57,None,45.4,0.0,53.9,17.0,1015.0,100.0,3.0,75.0,0.0
Braga,2018-07-27 04:00:00,0.59,None,45.2,0.0,60.3,18.0,1015.0,93.0,0.0,75.0,0.0
Braga,2018-07-27 03:00:00,0.6,None,43.2,0.0,60.6,18.0,1015.0,93.0,0.0,75.0,0.0
Braga,2018-07-27 01:00:00,0.66,None,40.5,0.0,69.0,16.0,1016.0,100.0,0.0,75.0,0.0
Braga,2018-07-27 00:00:00,0.67,None,38.5,0.0,63.4,16.0,1016.0,93.0,0.0,0.0,0.0
Braga,2018-07-26 22:00:00,0.71,Low,40.4,1.1,63.4,18.0,1017.0,88.0,0.0,0.0,0.0
Braga,2018-07-26 20:00:00,0.79,Low,39.5,0.6,62.7,19.0,1016.0,82.0,3.0,0.0,0.0
Braga,2018-07-26 19:00:00,0.79,High,40.5,14.7,67.0,21.0,1016.0,77.0,4.0,0.0,0.0
Braga,2018-07-26 17:00:00,0.86,Very_High,40.3,37.8,66.0,21.0,1016.0,77.0,4.0,0.0,0.0
Braga,2018-07-26 16:00:00,0.86,High,38.7,22.8,63.0,21.0,1016.0,73.0,5.0,0.0,0.0
Braga,2018-07-26 15:00:00,0.83,High,38.3,20.2,62.6,22.0,1016.0,68.0,5.0,20.0,0.0
Braga,2018-07-26 14:00:00,0.84,Medium,39.9,7.0,61.4,21.0,1016.0,73.0,5.0,20.0,0.0
Braga,2018-07-26 13:00:00,0.84,High,39.5,16.9,65.2,22.0,1016.0,78.0,5.0,20.0,0.0
Braga,2018-07-26 12:00:00,0.82,High,38.2,20.3,67.8,21.0,1016.0,83.0,5.0,20.0,0.0
Braga,2018-07-26 10:00:00,0.8,Medium,39.5,9.5,62.7,20.0,1017.0,88.0,3.0,40.0,0.0
Braga,2018-07-26 09:00:00,0.85,Medium,38.6,6.3,63.9,19.0,1016.0,88.0,3.0,75.0,0.0
Braga,2018-07-26 07:00:00,0.76,Medium,40.4,6.1,64.0,18.0,1016.0,93.0,3.0,75.0,0.0
Braga,2018-07-26 06:00:00,0.68,None,45.7,0.0,56.5,18.0,1016.0,93.0,3.0,75.0,0.0
Braga,2018-07-26 05:00:00,0.57,None,44.2,0.0,53.8,18.0,1016.0,93.0,2.0,75.0,0.0
Braga,2018-07-26 04:00:00,0.56,None,43.6,0.0,62.6,18.0,1015.0,100.0,2.0,75.0,0.0
Braga,2018-07-26 03:00:00,0.56,None,44.5,0.0,73.3,18.0,1016.0,100.0,2.0,75.0,0.0
Braga,2018-07-26 02:00:00,0.57,None,42.2,0.0,60.6,18.0,1016.0,93.0,1.0,75.0,0.0
Braga,2018-07-26 01:00:00,0.6,None,41.7,0.0,64.8,18.0,1016.0,100.0,1.0,75.0,0.0
Braga,2018-07-26 00:00:00,0.68,None,42.8,0.0,55.6,18.0,1016.0,100.0,3.0,75.0,0.0
Braga,2018-07-25 22:00:00,0.82,Low,40.3,2.2,64.4,18.0,1016.0,100.0,3.0,75.0,0.0
Braga,2018-07-25 20:00:00,0.78,Low,39.5,4.5,64.5,18.0,1016.0,100.0,2.0,75.0,0.0
Braga,2018-07-25 19:00:00,0.83,High,40.5,23.9,64.3,18.0,1015.0,100.0,1.0,75.0,0.0
Braga,2018-07-25 18:00:00,0.89,Very_High,40.4,57.6,63.4,19.0,1015.0,88.0,2.0,75.0,0.0
Braga,2018-07-25 17:00:00,0.86,Very_High,39.5,42.8,62.7,20.0,1015.0,82.0,2.0,20.0,0.0
Braga,2018-07-25 16:00:00,0.85,Very_High,40.4,64.3,63.4,19.0,1015.0,88.0,3.0,40.0,0.0
Braga,2018-07-25 15:00:00,0.83,Very_High,40.4,45.4,64.0,20.0,1015.0,88.0,3.0,40.0,0.0
Braga,2018-07-25 14:00:00,0.79,High,40.3,8.8,64.8,20.0,1015.0,88.0,2.0,75.0,0.0
Braga,2018-07-25 13:00:00,0.86,Medium,40.6,4.0,60.3,20.0,1015.0,88.0,3.0,75.0,0.0
Braga,2018-07-25 12:00:00,0.86,High,40.6,14.1,60.3,20.0,1016.0,88.0,3.0,75.0,0.0
Braga,2018-07-25 11:00:00,0.84,High,40.6,21.6,60.3,21.0,1016.0,83.0,2.0,40.0,0.0
Braga,2018-07-25 10:00:00,0.9,High,40.4,12.4,59.8,21.0,1016.0,77.0,0.0,75.0,0.0
Braga,2018-07-25 09:00:00,0.85,High,39.5,7.8,66.1,18.0,1016.0,93.0,1.0,75.0,0.0
Braga,2018-07-25 08:00:00,0.87,High,40.4,20.3,65.1,17.0,1016.0,100.0,2.0,75.0,0.0
Braga,2018-07-25 07:00:00,0.79,None,41.8,0.0,64.2,18.0,1016.0,93.0,2.0,75.0,0.0
Braga,2018-07-25 06:00:00,0.61,None,43.4,0.0,65.6,18.0,1015.0,93.0,2.0,75.0,0.0
Braga,2018-07-25 05:00:00,0.57,None,42.8,0.0,61.5,18.0,1015.0,93.0,1.0,75.0,0.0
Braga,2018-07-25 04:00:00,0.6,None,41.3,0.0,65.8,18.0,1015.0,93.0,2.0,75.0,0.0
Braga,2018-07-25 00:00:00,0.71,None,40.5,0.0,64.3,18.0,1016.0,93.0,0.0,75.0,0.0
Braga,2018-07-24 23:00:00,0.71,None,41.3,0.0,60.0,18.0,1016.0,93.0,1.0,75.0,0.0
Braga,2018-07-24 22:00:00,0.79,Low,40.4,1.8,65.1,18.0,1016.0,93.0,1.0,75.0,0.0
Braga,2018-07-24 21:00:00,0.78,Low,40.4,3.5,64.0,17.0,1016.0,100.0,3.0,75.0,0.0
Braga,2018-07-24 20:00:00,0.8,Low,40.3,0.6,60.7,18.0,1016.0,93.0,2.0,75.0,0.0
Braga,2018-07-24 18:00:00,0.89,Very_High,40.4,79.7,63.4,20.0,1016.0,82.0,4.0,20.0,0.0
Braga,2018-07-24 17:00:00,0.9,Very_High,40.4,56.6,63.4,20.0,1016.0,82.0,4.0,20.0,0.0
Braga,2018-07-24 16:00:00,0.89,High,40.4,19.5,63.4,22.0,1016.0,73.0,5.0,20.0,0.0
Braga,2018-07-24 15:00:00,0.86,High,40.4,7.9,63.4,21.0,1016.0,77.0,5.0,20.0,0.0
